osd_num,sample,organism_type,organism,tissue,organism_tissue,protocol,sequencing_instrument,library_selection,library_layout,strandedness,read_depth,read_length,organism_part,cell_line,cell_type,secondary_organism,strain,animal_source,seed_source,source_accession,has_accession,rrna_contamination,rin,qa score,rin_min,rin_max,gene_detected_gt10,gene_total,gene_detected_gt10_pct,raw_total_sequences_f,raw_avg_sequence_length_f,raw_quality_score_mean_f,raw_quality_score_median_f,raw_percent_duplicates_f,raw_percent_gc_f,raw_gc_min_1pct_f,raw_gc_max_1pct_f,raw_gc_auc_25pct_f,raw_gc_auc_50pct_f,raw_gc_auc_75pct_f,raw_n_content_sum_f,trimmed_total_sequences_f,trimmed_avg_sequence_length_f,trimmed_quality_score_mean_f,trimmed_quality_score_median_f,trimmed_percent_duplicates_f,trimmed_percent_gc_f,trimmed_gc_min_1pct_f,trimmed_gc_max_1pct_f,trimmed_gc_auc_25pct_f,trimmed_gc_auc_50pct_f,trimmed_gc_auc_75pct_f,trimmed_n_content_sum_f,raw_total_sequences_r,raw_avg_sequence_length_r,raw_quality_score_mean_r,raw_quality_score_median_r,raw_percent_duplicates_r,raw_percent_gc_r,raw_gc_min_1pct_r,raw_gc_max_1pct_r,raw_gc_auc_25pct_r,raw_gc_auc_50pct_r,raw_gc_auc_75pct_r,raw_n_content_sum_r,trimmed_total_sequences_r,trimmed_avg_sequence_length_r,trimmed_quality_score_mean_r,trimmed_quality_score_median_r,trimmed_percent_duplicates_r,trimmed_percent_gc_r,trimmed_gc_min_1pct_r,trimmed_gc_max_1pct_r,trimmed_gc_auc_25pct_r,trimmed_gc_auc_50pct_r,trimmed_gc_auc_75pct_r,trimmed_n_content_sum_r,uniquely_mapped_percent,multimapped_percent,total_mapped_percent,multimapped_toomany_percent,unmapped_tooshort_percent,unmapped_other_percent,mean_genebody_cov_5_20,mean_genebody_cov_40_60,mean_genebody_cov_80_95,ratio_genebody_cov_3_to_5,pct_sense,pct_antisense,pct_undetermined,peak_inner_dist,peak_inner_dist_pct_reads,cds_exons_pct,5_utr_exons_pct,3_utr_exons_pct,introns_pct,tss_up_1kb_pct,tss_up_1kb_5kb_pct,tss_up_5kb_10kb_pct,tes_down_1kb_pct,tss_down_1kb_5kb_pct,tss_down_5kb_10kb_pct,other_intergenic_pct,pct_uniquely_aligned,pct_multi_aligned,pct_total_aligned,pct_filtered,pct_unalignable,num_uniquely_aligned
OSD-163,Mmus_BAL-TAL_KDN_GC_Rep4_G4,Mammals,Mus musculus,kidney,Mus musculus-kidney,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,99019294.0,150,,Not Applicable,Not Applicable,,BALB/c,Not Available,Not Available,Not Available,False,9.27,8.8,8.8 {RNA Integrity Number},8.8,,18214.0,55628.0,0.327425037750773,99019294.0,150.0,38.89000508,39.67841241,75.93500046,52.0,34.0,83.0,44.0,52.0,61.0,0.711784715,98908879.0,136.8066827,38.99073095,39.72011632,75.21453532,53.0,34.0,84.0,43.0,52.0,61.0,0.71324968,99019294.0,150.0,38.08216906,39.13010597,75.05981686,53.0,34.0,84.0,44.0,53.0,62.0,2.630453414,98908879.0,136.8066827,38.23904143,39.18783995,74.34841133,53.0,33.0,84.0,44.0,53.0,62.0,2.356380321,66.21,19.41,85.61999999999999,0.08,13.72,0.58,,,,,,,,,,,,,,,,,,,,,63.86582311,18.80981414,82.67563725,0.0,17.32436275,
OSD-163,Mmus_BAL-TAL_KDN_GC_Rep5_G5,Mammals,Mus musculus,kidney,Mus musculus-kidney,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,101437505.0,150,,Not Applicable,Not Applicable,,BALB/c,Not Available,Not Available,Not Available,False,9.63,8.4,8.4 {RNA Integrity Number},8.4,,18399.0,55628.0,0.3307507010857841,101437505.0,150.0,38.89289019,39.68476041,74.91675062,52.0,33.0,83.0,42.0,52.0,61.0,0.71327129,101315352.0,135.6085498,38.99923353,39.73053394,74.07770931,52.0,32.0,83.0,42.0,52.0,61.0,0.714859098,101437505.0,150.0,37.7823174,38.86779557,73.51427003,52.0,32.0,83.0,43.0,52.0,62.0,2.620429988,101315352.0,135.6085498,37.97557197,38.93653409,72.7105397,52.0,32.0,84.0,42.0,52.0,62.0,2.348409213,65.63,19.73,85.36,0.1,13.7,0.84,,,,,,,,,,,,,,,,,,,,,62.4075413,19.44159254,81.84913384,0.0,18.15086616,
OSD-163,Mmus_BAL-TAL_KDN_GC_Rep6_G6,Mammals,Mus musculus,kidney,Mus musculus-kidney,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,117670734.0,150,,Not Applicable,Not Applicable,,BALB/c,Not Available,Not Available,Not Available,False,12.69,8.5,8.5 {RNA Integrity Number},8.5,,18755.0,55628.0,0.3371503559358596,117670734.0,150.0,38.85525825,39.6610107,77.46504759,54.0,35.0,86.0,45.0,53.0,62.0,0.706953183,117545679.0,135.7109967,38.96719275,39.70278538,76.60596175,54.0,35.0,86.0,45.0,53.0,63.0,0.708498168,117670734.0,150.0,37.9368119,39.02986264,76.52374913,54.0,35.0,87.0,45.0,54.0,64.0,2.607661647,117545679.0,135.7109967,38.11112219,39.08333472,75.6874431,55.0,35.0,87.0,45.0,54.0,64.0,2.337004692,66.37,15.32,81.69,0.08,17.88,0.35,,,,,,,,,,,,,,,,,,,,,63.75797129,14.37933747,78.13730876,0.0,21.86269124,
OSD-164,Mmus_C57-6T_LVR_FLT_Rep1_F1,Mammals,Mus musculus,liver,Mus musculus-liver,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,24622480.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,0.86,,,,,13829.0,55536.0,0.2490096513972918,24622480.0,300.0,34.16467013,36.33762811,58.95352457,48.0,36.0,60.0,45.0,49.0,53.0,0.001230583,24503526.0,239.5323218,35.79505612,36.60725105,58.93577209,49.0,35.0,63.0,45.0,51.0,56.0,0.000854813,24622480.0,300.0,31.3653458,34.40478875,55.84600262,49.0,36.0,61.0,45.0,50.0,54.0,0.011940308,24503526.0,239.5323218,33.06631247,34.75291194,56.01943529,50.0,36.0,64.0,45.0,51.0,56.0,0.008864819,87.55,7.85,95.39999999999999,0.04,3.69,0.87,,,,,,,,,,,,,,,,,,,,,88.16123811,6.068206279,94.229444389,0.0,5.770555609,
OSD-164,Mmus_C57-6T_LVR_FLT_Rep2_F2,Mammals,Mus musculus,liver,Mus musculus-liver,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,24125502.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,0.32,,,,,13448.0,55536.0,0.242149236531259,24125502.0,300.0,34.00486112,36.33397949,60.21952912,48.0,36.0,60.0,44.0,48.0,53.0,0.009612235,23996524.0,224.907609,36.07851838,36.71267691,60.03050529,49.0,35.0,63.0,45.0,50.0,56.0,5.77e-05,24125502.0,300.0,31.96862414,34.7842819,56.36953684,48.0,36.0,60.0,44.0,49.0,53.0,0.009094111,23996524.0,224.907609,33.78876344,35.06732435,56.65627442,50.0,35.0,63.0,45.0,51.0,56.0,0.016940001,85.97,8.41,94.38,0.05,4.56,1.01,,,,,,,,,,,,,,,,,,,,,86.8423584,6.277994731,93.120353131,0.0,6.879646864,
OSD-164,Mmus_C57-6T_LVR_FLT_Rep3_F3,Mammals,Mus musculus,liver,Mus musculus-liver,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,19859523.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,0.78,,,,,12634.0,55536.0,0.2274920772111783,19859523.0,300.0,34.77337723,36.63677808,72.22215656,49.0,37.0,61.0,45.0,50.0,54.0,0.002782544,19801479.0,245.9629475,36.03014182,36.84990273,72.26188009,50.0,37.0,63.0,46.0,51.0,56.0,0.002532707,19859523.0,300.0,32.37242458,35.08326171,70.13439672,50.0,38.0,62.0,46.0,50.0,55.0,0.001601247,19801479.0,245.9629475,33.77483752,35.37108218,70.19725359,50.0,37.0,64.0,46.0,51.0,56.0,0.00120037,85.96,9.66,95.61999999999999,0.05,3.42,0.92,,,,,,,,,,,,,,,,,,,,,88.12290353,6.838008703,94.960912233,0.0,5.039087769,
OSD-164,Mmus_C57-6T_LVR_GC_Rep1_G1,Mammals,Mus musculus,liver,Mus musculus-liver,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,21926088.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,0.41,,,,,13527.0,55536.0,0.2435717372515125,21926088.0,300.0,33.93723607,36.18094178,58.79181746,48.0,36.0,60.0,44.0,48.0,53.0,0.097777588,21822317.0,229.8730515,35.75307112,36.43815687,58.80893271,49.0,35.0,63.0,44.0,50.0,55.0,0.077029173,21926088.0,300.0,32.27088119,34.87117301,56.45380038,48.0,36.0,60.0,44.0,49.0,53.0,0.10450291,21822317.0,229.8730515,34.10920593,35.18972757,56.61142736,49.0,35.0,63.0,44.0,50.0,56.0,0.078143012,86.12,8.16,94.28,0.05,4.7,0.98,,,,,,,,,,,,,,,,,,,,,86.7413822,6.147543573,92.88892577300001,0.0,7.111074224,
OSD-164,Mmus_C57-6T_LVR_GC_Rep2_G2,Mammals,Mus musculus,liver,Mus musculus-liver,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,21471116.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,0.3,,,,,13378.0,55536.0,0.240888792855085,21471116.0,300.0,33.17298152,35.41896041,57.36276041,48.0,36.0,60.0,44.0,49.0,53.0,0.049499989,20958839.0,218.9686716,35.5617762,36.31303898,58.81472369,50.0,35.0,64.0,44.0,50.0,56.0,0.038401518,21471116.0,300.0,30.57785169,33.34084759,54.59430731,48.0,35.0,61.0,43.0,48.0,53.0,0.095740715,20958839.0,218.9686716,32.65047189,34.06112703,55.77940359,50.0,35.0,64.0,45.0,51.0,56.0,0.093160767,84.63,8.0,92.63,0.06,6.2,1.12,,,,,,,,,,,,,,,,,,,,,84.76776993,5.864557273,90.632327203,0.0,9.367672797,
OSD-164,Mmus_C57-6T_LVR_GC_Rep3_G3,Mammals,Mus musculus,liver,Mus musculus-liver,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,19188425.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,0.34,,,,,13334.0,55536.0,0.2400965139729184,19188425.0,300.0,34.1331995,36.33012655,58.42546519,48.0,35.0,60.0,43.0,48.0,53.0,0.045636888,19009185.0,228.4548998,36.14679531,36.77584199,58.59552327,50.0,35.0,63.0,45.0,51.0,56.0,0.048576879,19188425.0,300.0,32.27225641,35.36942305,56.28907459,48.0,36.0,61.0,44.0,49.0,53.0,0.069965096,19009185.0,228.4548998,34.34156469,35.80287327,56.66418561,50.0,35.0,64.0,45.0,51.0,56.0,0.062656018,85.86,8.08,93.94,0.06,5.07,0.93,,,,,,,,,,,,,,,,,,,,,86.5625192,6.013498618,92.576017818,0.0,7.423982179,
OSD-164,Mmus_C57-6T_SPL_FLT_Rep1_F1,Mammals,Mus musculus,spleen,Mus musculus-spleen,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,20245036.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,1.24,,,,,15483.0,55536.0,0.2787921348314606,20245036.0,300.0,34.33776606,36.69439952,41.82247584,48.0,36.0,61.0,44.0,49.0,54.0,0.000911828,20144607.0,235.7705814,36.13103672,36.98270932,41.81884838,50.0,36.0,64.0,45.0,51.0,57.0,0.000789293,20245036.0,300.0,31.65516054,34.89568249,40.23716857,49.0,37.0,62.0,45.0,50.0,55.0,0.000208446,20144607.0,235.7705814,33.50102457,35.26500005,40.31224341,50.0,36.0,65.0,45.0,51.0,57.0,9.82e-05,87.69,7.78,95.47,0.06,4.1,0.37,,,,,,,,,,,,,,,,,,,,,88.55790292,5.391028288,93.948931208,0.0,6.051068795,
OSD-164,Mmus_C57-6T_SPL_FLT_Rep2_F2,Mammals,Mus musculus,spleen,Mus musculus-spleen,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,24189454.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,0.36,,,,,15927.0,55536.0,0.2867869490060501,24189454.0,300.0,33.77647618,36.27913594,40.2713068,48.0,36.0,60.0,44.0,48.0,53.0,0.000788773,24066088.0,223.5308787,35.85003354,36.64438399,40.26304313,50.0,35.0,64.0,45.0,51.0,56.0,0.000552834,24189454.0,300.0,31.23533937,34.28373651,38.00493693,49.0,36.0,61.0,44.0,49.0,54.0,0.003269193,24066088.0,223.5308787,33.05119694,34.64466042,38.10218614,50.0,35.0,64.0,45.0,51.0,57.0,0.002970276,87.79,7.17,94.96000000000001,0.09,4.61,0.34,,,,,,,,,,,,,,,,,,,,,88.24721761,4.75523425,93.00245186000001,0.0,6.997548139,
OSD-164,Mmus_C57-6T_SPL_FLT_Rep3_F3,Mammals,Mus musculus,spleen,Mus musculus-spleen,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,27886101.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,0.34,,,,,16294.0,55536.0,0.2933952751368481,27886101.0,300.0,33.68195317,36.10978851,42.60740141,48.0,36.0,60.0,44.0,49.0,53.0,0.011758546,27765394.0,220.3740225,35.82834598,36.45980482,42.54729832,50.0,36.0,64.0,45.0,51.0,57.0,0.011551354,27886101.0,300.0,31.5020999,34.39414941,40.12291166,49.0,37.0,61.0,45.0,49.0,54.0,0.013902266,27765394.0,220.3740225,33.32638191,34.68062341,40.19244499,50.0,36.0,64.0,45.0,51.0,57.0,0.012627953,88.5,6.77,95.27,0.09,4.3,0.35,,,,,,,,,,,,,,,,,,,,,89.16929386,4.241537452,93.410831312,0.0,6.589168692,
OSD-164,Mmus_C57-6T_SPL_GC_Rep1_G1,Mammals,Mus musculus,spleen,Mus musculus-spleen,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,25694525.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,0.6,,,,,15812.0,55536.0,0.2847162201094785,25694525.0,300.0,33.40744592,35.61042807,53.78538008,48.0,36.0,60.0,44.0,49.0,53.0,0.007109686,25572254.0,226.7963225,35.25912169,35.99743624,53.35630332,49.0,35.0,64.0,45.0,51.0,56.0,0.000744752,25694525.0,300.0,30.507323,33.28894041,49.04866204,49.0,36.0,62.0,45.0,50.0,54.0,0.006795222,25572254.0,226.7963225,32.18406527,33.69512648,49.12569731,50.0,35.0,64.0,45.0,51.0,57.0,0.005568763,85.13,8.44,93.57,0.05,5.91,0.48,,,,,,,,,,,,,,,,,,,,,86.12885544,5.614339756,91.74319519599999,0.0,8.256804805,
OSD-164,Mmus_C57-6T_SPL_GC_Rep2_G2,Mammals,Mus musculus,spleen,Mus musculus-spleen,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,22620686.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,0.47,,,,,15669.0,55536.0,0.2821413137424373,22620686.0,300.0,33.63573961,36.13852412,41.73380759,47.0,35.0,60.0,43.0,48.0,53.0,0.001301464,22480204.0,225.7570887,35.6291018,36.52678638,41.72466545,49.0,35.0,64.0,44.0,51.0,56.0,0.000849237,22620686.0,300.0,30.74052218,33.44982054,38.58713723,49.0,36.0,62.0,44.0,49.0,54.0,0.000861159,22480204.0,225.7570887,32.49025021,33.7308204,38.74747658,50.0,35.0,64.0,44.0,51.0,56.0,0.000467366,87.24,6.9,94.14,0.08,5.42,0.36,,,,,,,,,,,,,,,,,,,,,87.40228185,4.280834497,91.683116347,0.0,8.316883657,
OSD-164,Mmus_C57-6T_SPL_GC_Rep3_G3,Mammals,Mus musculus,spleen,Mus musculus-spleen,TruSeq RNA Library Prep Kit v2,Illumina MiSeq,poly-A enrichment,,Unstranded,21759529.0,300,,Not Applicable,Not Applicable,,C57BL/6NTac,Not Available,Not Available,Not Available,False,0.43,,,,,15606.0,55536.0,0.2810069144338807,21759529.0,300.0,33.80722475,36.18620314,40.74454827,48.0,36.0,61.0,44.0,49.0,53.0,1.565410722,21639065.0,224.0418836,35.84497968,36.50888562,40.72851663,50.0,35.0,64.0,45.0,51.0,57.0,1.570287059,21759529.0,300.0,32.23771696,35.12184079,39.29943345,48.0,36.0,61.0,44.0,48.0,53.0,0.011571023,21639065.0,224.0418836,34.27162661,35.44645337,39.41269737,50.0,35.0,64.0,45.0,51.0,57.0,0.011422029,87.2,7.22,94.42,0.08,5.11,0.39,,,,,,,,,,,,,,,,,,,,,87.5460382,4.773218379,92.319256579,0.0,7.680743417,
OSD-173,Mmus_C57-6CR_LVR_FLT_Rep1_F58,Mammals,Mus musculus,liver,Mus musculus-liver,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,54430569.0,150,,Not Applicable,Not Applicable,,C57BL/6NCrl,Not Available,Not Available,Not Available,False,5.07,9.5,9.5 {RNA Integrity Number},9.5,,14232.0,55628.0,0.255842381534479,54430569.0,150.0,38.84399774,39.70888551,81.29810703,54.0,37.0,83.0,47.0,54.0,62.0,1.29254978,54368062.0,132.2346299,38.98646925,39.73258825,79.79934369,55.0,37.0,86.0,47.0,54.0,62.0,1.438897724,54430569.0,150.0,38.10232014,39.18130428,80.60124553,54.0,38.0,86.0,47.0,55.0,62.0,1.579730317,54368062.0,132.2346299,38.30148909,39.21967386,79.14822067,55.0,37.0,86.0,47.0,55.0,62.0,1.585444371,62.55,22.13,84.67999999999999,0.08,13.7,1.54,,,,,,,,,,,,,,,,,,,,,61.190242,21.65512731,82.84536931,0.0,17.15463068,
OSD-173,Mmus_C57-6CR_LVR_FLT_Rep2_F64,Mammals,Mus musculus,liver,Mus musculus-liver,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,46374739.0,150,,Not Applicable,Not Applicable,,C57BL/6NCrl,Not Available,Not Available,Not Available,False,5.5,9.5,9.5 {RNA Integrity Number},9.5,,14263.0,55628.0,0.2563996548500755,46374739.0,150.0,38.80940528,39.68155955,76.83032987,54.0,37.0,83.0,47.0,53.0,61.0,1.271760473,46316045.0,132.2847607,38.96933457,39.70732635,75.28947284,54.0,37.0,86.0,46.0,53.0,61.0,1.411407633,46374739.0,150.0,38.01017408,39.09028072,76.22610183,54.0,37.0,84.0,47.0,54.0,62.0,1.574696949,46316045.0,132.2847607,38.22090539,39.13481246,74.68568217,55.0,37.0,86.0,47.0,54.0,62.0,1.578855517,66.27,19.67,85.94,0.09,13.31,0.66,,,,,,,,,,,,,,,,,,,,,64.20236947,19.67490957,83.87727903999999,0.0,16.12272095,
OSD-173,Mmus_C57-6CR_LVR_GC_Rep1_G40,Mammals,Mus musculus,liver,Mus musculus-liver,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,57188176.0,150,,Not Applicable,Not Applicable,,C57BL/6NCrl,Not Available,Not Available,Not Available,False,3.74,9.6,9.6 {RNA Integrity Number},9.6,,14499.0,55628.0,0.2606421226720357,57188176.0,150.0,38.85871461,39.73282578,81.91586547,55.0,38.0,83.0,48.0,56.0,62.0,1.268456263,57122830.0,132.1345175,39.00780782,39.74905464,80.74943674,55.0,38.0,83.0,48.0,56.0,62.0,1.415541472,57188176.0,150.0,38.11085915,39.20110048,81.34121297,55.0,39.0,83.0,49.0,57.0,63.0,1.564715755,57122830.0,132.1345175,38.30901063,39.23866861,80.20953387,56.0,39.0,86.0,49.0,57.0,63.0,1.570192563,56.72,27.17,83.89,0.08,12.59,3.44,,,,,,,,,,,,,,,,,,,,,54.50350619,27.56965935,82.07316554,0.0,17.92683446,
OSD-173,Mmus_C57-6CR_LVR_GC_Rep2_G44,Mammals,Mus musculus,liver,Mus musculus-liver,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,50408003.0,150,,Not Applicable,Not Applicable,,C57BL/6NCrl,Not Available,Not Available,Not Available,False,4.42,9.5,9.5 {RNA Integrity Number},9.5,,14664.0,55628.0,0.2636082548356943,50408003.0,150.0,38.83847047,39.71730843,76.59467623,53.0,38.0,82.0,47.0,53.0,60.0,1.292210287,50337923.0,132.286029,39.00574554,39.75061942,75.10952609,54.0,38.0,83.0,47.0,53.0,61.0,1.430369518,50408003.0,150.0,38.09261424,39.16422178,75.99090193,53.0,38.0,83.0,47.0,54.0,61.0,1.583272005,50337923.0,132.286029,38.30028576,39.20769709,74.46557228,54.0,38.0,84.0,47.0,54.0,61.0,1.589256282,68.56,18.96,87.52000000000001,0.12,11.41,0.96,,,,,,,,,,,,,,,,,,,,,66.40127575,19.28927787,85.69055362,0.0,14.30944638,
OSD-173,Mmus_C57-6CR_LVR_VIV_Rep1_V14,Mammals,Mus musculus,liver,Mus musculus-liver,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,50823102.0,150,,Not Applicable,Not Applicable,,C57BL/6NCrl,Not Available,Not Available,Not Available,False,3.94,9.7,9.7 {RNA Integrity Number},9.7,,14606.0,55628.0,0.2625656144387718,50823102.0,150.0,38.84414479,39.71025656,78.48657279,53.0,37.0,82.0,47.0,53.0,61.0,1.270924785,50756862.0,133.3055683,38.99458004,39.73308046,77.05659137,54.0,37.0,83.0,47.0,53.0,61.0,1.399520187,50823102.0,150.0,38.02853998,39.0838385,77.72515891,53.0,38.0,83.0,47.0,54.0,61.0,1.567482048,50756862.0,133.3055683,38.2298158,39.13028253,76.28698181,54.0,37.0,84.0,47.0,54.0,61.0,1.570972155,67.38,20.37,87.75,0.08,11.12,1.06,,,,,,,,,,,,,,,,,,,,,66.28421955,20.05299013,86.33720968,0.0,13.66279032,
OSD-173,Mmus_C57-6CR_LVR_VIV_Rep2_V9,Mammals,Mus musculus,liver,Mus musculus-liver,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,58742823.0,150,,Not Applicable,Not Applicable,,C57BL/6NCrl,Not Available,Not Available,Not Available,False,3.6,9.6,9.6 {RNA Integrity Number},9.6,,14452.0,55628.0,0.2597972244193571,58742823.0,150.0,38.85460598,39.72892619,80.86372795,54.0,37.0,82.0,47.0,54.0,61.0,1.275601276,58669947.0,132.3021594,39.00495332,39.74543497,79.4460228,54.0,37.0,83.0,47.0,54.0,61.0,1.41758728,58742823.0,150.0,38.08766893,39.17196782,80.27888522,54.0,38.0,83.0,48.0,55.0,62.0,1.568241281,58669947.0,132.3021594,38.29644193,39.21105203,78.84811508,55.0,38.0,83.0,48.0,55.0,62.0,1.573688675,62.34,24.73,87.07000000000001,0.06,10.96,1.9,,,,,,,,,,,,,,,,,,,,,60.8877076,24.6771128,85.5648204,0.0,14.4351796,
OSD-194,Mmus_BAL-TAL_LRTN_BSL_Rep1_B7,Mammals,Mus musculus,retina,Mus musculus-retina,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,117869022.0,150,,Not Applicable,Not Applicable,,BALB/c,Not Available,Not Available,Not Available,False,13.212,7.9,7.9 {RINe},7.9,,19330.0,55628.0,0.3474868771122456,117869022.0,151.0,38.82421016,39.63858106,70.61560462,53.0,36.0,82.0,46.0,53.0,61.0,0.791709292,117627693.0,138.2161164,38.91996032,39.675703,70.0159072,53.0,35.0,82.0,45.0,53.0,61.0,0.78065984,117869022.0,151.0,37.23261346,38.28944848,68.24492088,53.0,36.0,83.0,46.0,53.0,62.0,1.476475388,117627693.0,138.2161164,37.4489359,38.39465323,67.67975532,54.0,35.0,83.0,45.0,53.0,62.0,1.46264875,73.29,12.92,86.21000000000001,0.08,13.31,0.4,,,,,,,,,,,,,,,,,,,,,66.9603914,14.51354644,81.47393784,0.0,18.52606217,
OSD-194,Mmus_BAL-TAL_LRTN_FLT_Rep1_F6,Mammals,Mus musculus,retina,Mus musculus-retina,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,115380391.0,150,,Not Applicable,Not Applicable,,BALB/c,Not Available,Not Available,Not Available,False,14.9906,8.2,8.2 {RINe},8.2,,19982.0,55628.0,0.3592075932983389,115380391.0,151.0,38.78708934,39.60163161,62.53218955,52.0,34.0,82.0,44.0,51.0,60.0,0.785725626,115127772.0,137.7116453,38.89895943,39.64320533,61.81282046,52.0,34.0,83.0,44.0,51.0,60.0,0.774876886,115380391.0,151.0,37.02985037,38.08133764,59.41917281,52.0,34.0,83.0,44.0,52.0,60.0,1.470631955,115127772.0,137.7116453,37.28917936,38.21557996,58.73261323,52.0,33.0,84.0,44.0,51.0,60.0,1.456750013,77.06,8.04,85.1,0.09,14.51,0.3,,,,,,,,,,,,,,,,,,,,,66.4500018,10.25630601,76.70630781,0.0,23.29369219,
OSD-194,Mmus_BAL-TAL_LRTN_FLT_Rep2_F7,Mammals,Mus musculus,retina,Mus musculus-retina,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,115714918.0,150,,Not Applicable,Not Applicable,,BALB/c,Not Available,Not Available,Not Available,False,12.9704,8.5,8.5 {RINe},8.5,,19852.0,55628.0,0.3568706406845473,115714918.0,151.0,38.82610021,39.63435674,68.22842356,52.0,34.0,65.0,44.0,52.0,60.0,0.782565304,115429566.0,138.5696983,38.93320397,39.67621215,67.54657925,52.0,34.0,65.0,44.0,52.0,60.0,0.77156373,115714918.0,151.0,36.92808132,37.96573611,61.0918968,52.0,34.0,83.0,45.0,52.0,61.0,1.463882038,115429566.0,138.5696983,37.18678283,38.09259712,60.59559841,53.0,34.0,83.0,44.0,52.0,61.0,1.449987911,74.95,11.95,86.9,0.09,12.59,0.41,,,,,,,,,,,,,,,,,,,,,67.02626451,14.26212092,81.28838543,0.0,18.71161457,
OSD-194,Mmus_BAL-TAL_LRTN_FLT_Rep3_F8,Mammals,Mus musculus,retina,Mus musculus-retina,KAPA Stranded RNA-Seq Kits,Illumina HiSeq 4000,Ribo-depletion,,Stranded,119884266.0,150,,Not Applicable,Not Applicable,,BALB/c,Not Available,Not Available,Not Available,False,12.6327,8.3,8.3 {RINe},8.3,,19556.0,55628.0,0.3515495793485295,119884266.0,151.0,38.83746116,39.65145679,68.84144054,52.0,34.0,65.0,44.0,52.0,60.0,0.779415958,119622516.0,137.5491266,38.94849455,39.69203496,68.08889789,52.0,34.0,65.0,44.0,52.0,60.0,0.770954589,119884266.0,151.0,37.07206278,38.15609262,61.90504454,52.0,34.0,83.0,44.0,52.0,61.0,1.463378188,119622516.0,137.5491266,37.31517937,38.27213498,61.32078317,52.0,34.0,83.0,44.0,52.0,61.0,1.451297644,74.87,12.46,87.33000000000001,0.09,12.0,0.58,,,,,,,,,,,,,,,,,,,,,66.39115283,15.17400649,81.56515931999999,0.0,18.43484068,
